  0.197033E+01  0.259807E+05  0.258467E+05  0.000000E+00  0.000000E+00  0.140328E+02  0.258260E+05
  0.207135E+01  0.238529E+05  0.237299E+05  0.000000E+00  0.000000E+00  0.117084E+02  0.237109E+05
  0.217755E+01  0.218953E+05  0.217824E+05  0.000000E+00  0.000000E+00  0.976546E+01  0.217650E+05
  0.228919E+01  0.200948E+05  0.199911E+05  0.000000E+00  0.000000E+00  0.814195E+01  0.199751E+05
  0.240656E+01  0.184391E+05  0.183440E+05  0.000000E+00  0.000000E+00  0.678599E+01  0.183293E+05
  0.252995E+01  0.169170E+05  0.168297E+05  0.000000E+00  0.000000E+00  0.565395E+01  0.168163E+05
  0.265966E+01  0.155180E+05  0.154379E+05  0.000000E+00  0.000000E+00  0.470919E+01  0.154256E+05
  0.279603E+01  0.142323E+05  0.141588E+05  0.000000E+00  0.000000E+00  0.392101E+01  0.141475E+05
  0.293938E+01  0.130509E+05  0.129836E+05  0.000000E+00  0.000000E+00  0.326373E+01  0.129732E+05
  0.309009E+01  0.119658E+05  0.119041E+05  0.000000E+00  0.000000E+00  0.271579E+01  0.118945E+05
  0.324852E+01  0.109692E+05  0.109126E+05  0.000000E+00  0.000000E+00  0.225922E+01  0.109039E+05
  0.341507E+01  0.100542E+05  0.100023E+05  0.000000E+00  0.000000E+00  0.187885E+01  0.999427E+04
  0.359017E+01  0.921399E+04  0.916644E+04  0.000000E+00  0.000000E+00  0.156205E+01  0.915911E+04
  0.377424E+01  0.844280E+04  0.839922E+04  0.000000E+00  0.000000E+00  0.129833E+01  0.839251E+04
  0.396775E+01  0.773512E+04  0.769519E+04  0.000000E+00  0.000000E+00  0.107885E+01  0.768904E+04
  0.417118E+01  0.708576E+04  0.704917E+04  0.000000E+00  0.000000E+00  0.896253E+00  0.704355E+04
  0.438504E+01  0.648998E+04  0.645647E+04  0.000000E+00  0.000000E+00  0.744362E+00  0.645132E+04
  0.460987E+01  0.594350E+04  0.591280E+04  0.000000E+00  0.000000E+00  0.618068E+00  0.590810E+04
  0.484622E+01  0.544236E+04  0.541424E+04  0.000000E+00  0.000000E+00  0.513081E+00  0.540993E+04
  0.509469E+01  0.498282E+04  0.495707E+04  0.000000E+00  0.000000E+00  0.425834E+00  0.495313E+04
  0.535590E+01  0.456148E+04  0.453790E+04  0.000000E+00  0.000000E+00  0.353339E+00  0.453430E+04
  0.563050E+01  0.417526E+04  0.415367E+04  0.000000E+00  0.000000E+00  0.293123E+00  0.415038E+04
  0.591919E+01  0.382129E+04  0.380153E+04  0.000000E+00  0.000000E+00  0.243121E+00  0.379852E+04
  0.622267E+01  0.349689E+04  0.347879E+04  0.000000E+00  0.000000E+00  0.201606E+00  0.347605E+04
  0.654171E+01  0.319966E+04  0.318310E+04  0.000000E+00  0.000000E+00  0.167147E+00  0.318059E+04
  0.687711E+01  0.292737E+04  0.291221E+04  0.000000E+00  0.000000E+00  0.138552E+00  0.290992E+04
  0.722971E+01  0.267793E+04  0.266405E+04  0.000000E+00  0.000000E+00  0.114827E+00  0.266197E+04
  0.760039E+01  0.244948E+04  0.243677E+04  0.000000E+00  0.000000E+00  0.951457E-01  0.243487E+04
  0.799007E+01  0.224028E+04  0.222865E+04  0.000000E+00  0.000000E+00  0.788269E-01  0.222692E+04
  0.839972E+01  0.204871E+04  0.203807E+04  0.000000E+00  0.000000E+00  0.652941E-01  0.203650E+04
  0.883039E+01  0.187334E+04  0.186360E+04  0.000000E+00  0.000000E+00  0.540756E-01  0.186217E+04
  0.928313E+01  0.171280E+04  0.170389E+04  0.000000E+00  0.000000E+00  0.447783E-01  0.170258E+04
  0.975909E+01  0.156585E+04  0.155769E+04  0.000000E+00  0.000000E+00  0.370725E-01  0.155651E+04
  0.102595E+02  0.143137E+04  0.142391E+04  0.000000E+00  0.000000E+00  0.306888E-01  0.142283E+04
  0.107855E+02  0.130831E+04  0.130148E+04  0.000000E+00  0.000000E+00  0.254007E-01  0.130051E+04
  0.113384E+02  0.119572E+04  0.118946E+04  0.000000E+00  0.000000E+00  0.210199E-01  0.118858E+04
  0.119198E+02  0.109271E+04  0.108699E+04  0.000000E+00  0.000000E+00  0.173928E-01  0.108618E+04
  0.125309E+02  0.998477E+03  0.993238E+03  0.000000E+00  0.000000E+00  0.143894E-01  0.992514E+03
  0.131734E+02  0.912291E+03  0.907495E+03  0.000000E+00  0.000000E+00  0.119034E-01  0.906842E+03
  0.138488E+02  0.833466E+03  0.829075E+03  0.000000E+00  0.000000E+00  0.984545E-02  0.828486E+03
  0.145588E+02  0.761386E+03  0.757366E+03  0.000000E+00  0.000000E+00  0.814234E-02  0.756835E+03
  0.153053E+02  0.695475E+03  0.691793E+03  0.000000E+00  0.000000E+00  0.673289E-02  0.691317E+03
  0.160900E+02  0.635218E+03  0.631845E+03  0.000000E+00  0.000000E+00  0.556687E-02  0.631418E+03
  0.169150E+02  0.580129E+03  0.577039E+03  0.000000E+00  0.000000E+00  0.460205E-02  0.576657E+03
  0.177822E+02  0.529775E+03  0.526944E+03  0.000000E+00  0.000000E+00  0.380421E-02  0.526603E+03
  0.186939E+02  0.483750E+03  0.481154E+03  0.000000E+00  0.000000E+00  0.314429E-02  0.480851E+03
  0.196524E+02  0.441687E+03  0.439308E+03  0.000000E+00  0.000000E+00  0.259858E-02  0.439039E+03
  0.206600E+02  0.403249E+03  0.401066E+03  0.000000E+00  0.000000E+00  0.214728E-02  0.400830E+03
  0.217193E+02  0.368126E+03  0.366123E+03  0.000000E+00  0.000000E+00  0.177428E-02  0.365916E+03
  0.228328E+02  0.336037E+03  0.334198E+03  0.000000E+00  0.000000E+00  0.146586E-02  0.334017E+03
  0.240035E+02  0.306719E+03  0.305030E+03  0.000000E+00  0.000000E+00  0.121091E-02  0.304874E+03
  0.252342E+02  0.279938E+03  0.278386E+03  0.000000E+00  0.000000E+00  0.100029E-02  0.278252E+03
  0.265280E+02  0.255475E+03  0.254049E+03  0.000000E+00  0.000000E+00  0.826162E-03  0.253935E+03
  0.278881E+02  0.233132E+03  0.231820E+03  0.000000E+00  0.000000E+00  0.682292E-03  0.231725E+03
  0.293179E+02  0.212728E+03  0.211519E+03  0.000000E+00  0.000000E+00  0.563431E-03  0.211442E+03
  0.308211E+02  0.194094E+03  0.192981E+03  0.000000E+00  0.000000E+00  0.465235E-03  0.192919E+03
  0.324013E+02  0.177079E+03  0.176052E+03  0.000000E+00  0.000000E+00  0.384108E-03  0.176005E+03
  0.340626E+02  0.161543E+03  0.160596E+03  0.000000E+00  0.000000E+00  0.317122E-03  0.160562E+03
  0.358090E+02  0.147360E+03  0.146484E+03  0.000000E+00  0.000000E+00  0.261767E-03  0.146463E+03
